Var1_1,Var1_2,Var1_3,Var1_4,Var1_5,Var1_6,Var1_7,Var1_8,Var1_9,Var1_10,Var1_11,Var1_12,Var1_13,Var1_14,Var1_15,Var1_16,Var1_17,Var1_18,Var1_19,Var1_20,Var1_21,Var1_22,Var1_23,Var1_24,Var1_25,Var1_26,Var1_27,Var1_28,Var1_29,Var1_30,Var1_31,Var1_32,Var1_33,Var1_34,Var1_35,Var1_36,Var1_37,Var1_38,Var1_39,Var1_40,Var1_41,Var1_42,Var1_43,Var1_44,Var1_45,Var1_46,Var1_47,Var1_48,Var1_49,Var1_50,Var1_51,Var1_52,Var1_53,Var1_54,Var1_55,Var1_56,Var1_57,Var1_58,Var1_59,Var1_60,Var1_61,Var1_62,Var1_63,Var1_64,Var1_65,Var1_66,Var1_67,Var1_68,Var1_69,Var1_70,Var1_71,Var1_72,Var1_73,Var1_74,Var1_75,Var1_76,Var1_77,Var1_78,Var1_79,Var1_80,Var1_81,Var1_82,Var1_83,Var1_84,Var1_85,Var1_86,Var1_87,Var1_88,Var1_89,Var1_90,Var1_91,Var1_92,Var1_93,Var1_94,Var1_95,Var1_96,Var1_97,Var1_98,Var1_99
2.63363152634975e-06,3.04451650803226e-06,6.03465010771135e-06,5.17071728353738e-06,6.52584664299155e-06,1.30108989051135e-05,0.00012747489805548,4.07019045426737e-06,2.48515667386732e-06,2.93532546264689e-06,7.42572128447524e-06,1.36222063195503e-05,5.18931462163321e-05,2.37416198946498e-06,1.40606520851194e-05,5.33554020222151e-07,2.49496870426339e-06,0.000244062099667742,2.55868288975526e-05,6.80089761324048e-05,1.15465878953177e-05,5.9968956566496e-07,3.251331772707e-06,1.46487728918527e-05,1.64503466950344e-06,3.28181342234091e-06,6.49947143689983e-05,8.10390883449618e-06,1.44570854973769e-07,2.14393591405637e-06,3.29990423025101e-07,3.63370445924954e-05,0.000100511002962271,0.893249236710924,0.631534513773772,0.808484974992594,0.660400307567856,0.809444097945614,0.97317526657298,0.87973008096144,0.461972232838285,0.984866089764162,0.921110670656347,0.356252899061786,0.939596691054387,0.921405811315334,0.584087535673059,0.941805115035857,0.997377836781019,0.890328617633988,0.74363315283903,0.272676576815343,0.310283456387589,0.740378300078905,0.195289681314407,0.254749943614766,0.890002608991638,0.619640598232524,0.978613524235209,0.916650150857357,0.694446932083683,0.469642848184237,0.908044153703562,0.277443787207455,0.905989838049908,0.875158530812502,0.106748129657549,0.36846244170972,0.191508990357298,0.33959452171486,0.190549376207743,0.0268117225281143,0.120142444140505,0.538023696971261,0.0151314250791638,0.0788863940181905,0.643739675216929,0.060389686739293,0.0785422955384496,0.415910090164952,0.0581808243120575,0.00262162966496026,0.109668887397308,0.256122785061303,0.72729783635576,0.689648534636279,0.2596101533332,0.804709718996027,0.745246805053461,0.10998274223547,0.380357756732806,0.0213831939513688,0.083284854428274,0.305544964007482,0.530357007244908,0.0919537023605243,0.722555882802122,0.0939738249054998,0.124740958184536
3.10552828791591e-06,3.32036035631966e-07,6.69180294081896e-07,0.000338184081734699,6.39443545164396e-05,3.48592378417235e-05,0.000142523364207747,2.12651875165014e-06,2.93836623576264e-05,6.71309069715382e-05,4.3091595075541e-06,1.98841355952302e-05,1.07482505289016e-05,5.1986717871492e-05,1.81137260518216e-06,0.000493280348069294,0.000102856836461319,0.000367683073523941,1.75518983525472e-05,2.32513988625059e-05,8.55867288322733e-06,1.91186544419888e-05,3.81168245816931e-06,7.48870202783273e-06,1.87311881162637e-07,1.37367121902154e-06,1.34151941036005e-06,7.94686628521266e-06,2.08731661815449e-05,4.94266811053826e-06,3.2299170274551e-06,1.01315809593614e-06,0.000116467070093098,0.044648656918319,0.0217954085548366,0.197988503725312,0.113803180518112,0.0308250363803467,0.556222350518647,0.258565222653687,0.341347449755503,0.164427701646469,0.0727529940458856,0.170877098244275,0.188113144537665,0.015055901338279,0.307188458803227,0.0189464715114205,0.184488286419588,0.405683950939678,0.416493495497973,0.237379766510109,0.0427960838137642,0.0443509809096712,0.0971433045344968,0.249677916300896,0.0803416598907044,0.0209849138522478,0.819937293626735,0.0480998368000564,0.470452990704418,0.101513113666745,0.0539224172569161,0.0136473546689853,0.249378854578927,0.393420052959013,0.955348237553393,0.978204259409128,0.802010827094394,0.885858635400153,0.969111019265137,0.443742790243511,0.741292253982105,0.658650423725745,0.835542914691173,0.927179875047143,0.829118592596218,0.811866971326739,0.984933350411192,0.692759554478901,0.981051717115974,0.815018433232343,0.594213192223861,0.583138821428503,0.762602681591539,0.957180664787373,0.955640460417446,0.902837576811061,0.750318272016646,0.919650851407268,0.979014898835871,0.180061332702046,0.951898821680533,0.529539062429297,0.898466013167074,0.946072640074973,0.986349415413987,0.750620132262977,0.606463479970894
1.95480835975702e-06,1.95650381837697e-07,8.33166999949768e-07,0.000959617044587291,9.76107515102511e-07,4.4903568549672e-05,5.80420475588792e-07,2.11324234217597e-05,1.5520666447382e-05,4.23210844824253e-05,8.05888241380001e-08,3.49730519049224e-05,1.74563864698596e-05,3.37349881600545e-06,0.000126186773122429,2.14586204496166e-06,1.69865879470448e-05,4.07492056959402e-05,3.62749760964363e-05,1.86605755001824e-05,9.88342195781558e-06,2.606427124764e-07,8.04871582783337e-06,7.10822103196563e-07,8.00413323171943e-05,3.17537284748273e-05,4.6131476208476e-05,4.87314385424889e-05,1.10822272101201e-06,0.000150737461566327,1.05136068408235e-05,1.22729870350063e-06,2.25982690674669e-06,0.0676388993095265,0.00975329348133215,0.0679136647219135,0.185388754361536,0.0109451302123362,0.314598043870465,0.0713265095897601,0.016189773151635,0.0210133768927275,0.396593112218631,0.00530745052952534,0.0191317550318571,0.808144858657634,0.0130345807577764,0.204674914564319,0.00812875440182719,0.291451741807884,0.0487086669456557,0.496851478337136,0.027578639273775,0.0216289732745345,0.0163961433216383,0.276586996853331,0.0747843628431707,0.753144068539455,0.181521479903265,0.0584317688604441,0.0452033691024828,0.0685850927158395,0.244934469890877,0.0405613430709447,0.00804846365991563,0.0118471884246454,0.932359145882114,0.990246510868286,0.932085502111087,0.813651628593877,0.989053893680149,0.685357052560985,0.928672909989764,0.983789094424943,0.978971102440825,0.603364566696886,0.994692468881651,0.980833271916238,0.191837684955896,0.986962045743408,0.795198898662558,0.991869099736128,0.708531271604169,0.951250583848648,0.503112246686768,0.972402700150725,0.978361143303508,0.983603596035649,0.723404954430842,0.925214926334726,0.246775890128228,0.81844676636826,0.941522099663347,0.954747899458975,0.93141379906144,0.754914792647557,0.959428143322214,0.991950309041381,0.988150551748448
1.28329587557578e-05,3.46656477686212e-06,1.53355597647853e-06,0.000490457188124352,4.00766693928471e-05,1.15377672238362e-05,2.47628508412991e-06,2.54643718342817e-05,2.95534733150683e-06,1.79524205020667e-06,5.08444444934249e-06,3.97593507896233e-06,1.12112223352487e-06,2.18565175323469e-06,7.59851709298919e-06,1.45601352670013e-05,2.98407741790319e-06,1.61054050854642e-05,7.56264593796266e-06,1.83490150949067e-05,9.62969565960385e-06,5.22449244251419e-05,4.15479297556729e-05,0.000189061884654614,2.39993557040188e-06,0.000819094903271923,5.87635169531844e-05,2.04421373445315e-07,1.24281657374625e-06,6.50088462481976e-07,3.10628766306088e-06,5.19873515469553e-05,2.68164205295589e-06,0.000244068734929358,5.78707918758729e-05,2.57562414732544e-05,0.00258487816186902,0.000386895835598869,0.000214359702787615,4.7707094042076e-05,0.000157330778887748,2.9475850971782e-05,2.06609316781017e-05,8.8379396145942e-05,7.84693119373134e-05,4.46084949446321e-05,4.84207529235307e-05,6.35235575150311e-05,0.000530643847575718,3.0511798064539e-05,0.000721878357340662,7.96070478473565e-05,0.000130708469358207,6.26563517491883e-05,0.000428452087450908,0.000301121080650631,0.00266548610770577,3.25534450221042e-05,0.00768457220382624,0.00103399856179986,5.35618968512392e-06,3.07625873794237e-05,9.96211713287502e-06,3.72243580673791e-05,0.000634841987698738,2.93042155145649e-05,0.999743098306315,0.999938662643347,0.99997271020255,0.996924664650007,0.999573027495008,0.999774102529989,0.999949816620874,0.999817204849278,0.999967568801697,0.999977543826272,0.999906536159405,0.999917554752984,0.999954270382822,0.999949393595323,0.999928877925392,0.999454796017157,0.999966504124517,0.999262016237574,0.999912830306215,0.999850942515547,0.999927713952591,0.999519302988124,0.999657330989594,0.997145452007639,0.999965046619407,0.991496332892902,0.998907237921247,0.999994439388942,0.999967994596047,0.999989387794405,0.99995966935427,0.999313170660754,0.999968014142433
2.06477073829586e-06,9.06596807585687e-07,1.24224635777315e-05,0.000100533328744084,6.37901640348307e-06,2.68218099939159e-06,2.5600109522207e-06,NaN,1.65474191787596e-06,1.20850489559648e-06,3.88549352993951e-06,3.83079005588247e-06,2.90481810113201e-05,0.00022819893637448,1.13582467103307e-05,0.000304902483069133,NaN,4.89141055315736e-07,1.04911796793816e-05,6.44705077899238e-05,1.1811231419325e-05,6.71631603262439e-05,1.40736216042226e-06,2.1505218361171e-05,3.32412754816313e-06,0.00095601581151394,2.48623662654213e-06,2.35380727953589e-06,1.78339791535702e-05,2.19421360739248e-06,4.65155504376925e-06,9.26113599402592e-06,7.57181334038678e-05,3.31101742555868e-05,1.06316606949238e-05,8.18130642015605e-05,0.000584216862095952,6.28643863818163e-05,2.40405243301818e-05,5.19754636904663e-05,NaN,1.68063042462e-05,1.52539766627327e-05,2.61763264042184e-05,3.66077973445095e-05,0.000248458329471305,0.00110486057636998,0.000101780083351855,0.00139021303771864,NaN,1.91807238434432e-05,8.67537933560687e-05,0.00026135159291858,9.33583996533519e-05,0.000568648790233452,1.29789868475104e-05,0.000265497291680773,4.12341731281054e-05,0.00779157930119798,7.24323490853949e-05,5.11221531349167e-05,0.000193920120946919,2.25484035768675e-05,3.76413820943495e-05,8.71150306100963e-05,0.000305767039602115,0.999964825055006,0.999988461742498,0.999905764472221,0.99931524980916,0.999930756597215,0.999973277294671,0.999945464525357,NaN,0.999981538953836,0.999983537518442,0.999969938180066,0.9999595614126,0.999722493489517,0.998666940487255,0.999886861669938,0.998304884479212,NaN,0.999980330135101,0.999902755026964,0.999674177899292,0.999894830368927,0.99936418804944,0.999985613650992,0.999712997489958,0.999955441699324,0.991252404887288,0.999925081414288,0.999946524039586,0.9997882458999,0.999975257382816,0.999957707062862,0.999903623833396,0.999618514826994
1.06058243687219e-06,1.35752612930954e-06,NaN,NaN,2.43626082383493e-05,NaN,1.24576816615862e-05,NaN,8.43091932162766e-05,2.30205946305494e-06,NaN,4.20007595999156e-06,1.30028978325112e-05,8.00843034738997e-06,3.18135305349114e-05,4.71209795874467e-05,NaN,3.46685512842644e-06,1.24449812710402e-05,NaN,1.44694580392754e-05,NaN,2.79390660382561e-06,3.00373274438795e-05,NaN,3.69728643200796e-06,1.89435641759227e-07,7.28128832108394e-06,5.87215896664296e-05,9.87715761629578e-06,4.6899374830552e-06,NaN,NaN,1.20217199453839e-05,2.3809372880325e-05,NaN,NaN,0.000167561552752488,NaN,8.4476150734604e-05,NaN,0.000469301934426928,2.00631310817094e-05,NaN,3.11584084639042e-05,0.000285522047265558,0.000147737496959451,0.000218846877225735,0.00041778841118884,NaN,6.79853210793008e-05,8.5837760011415e-05,NaN,8.52120624042475e-05,NaN,2.51208174683495e-05,0.000159734275332807,NaN,2.85451052870467e-05,4.55026265966944e-06,6.08689779208809e-05,0.00043781122499988,8.75585293114032e-05,3.78105409854115e-05,NaN,NaN,0.999986917697618,0.99997483310099,NaN,NaN,0.999808075839009,NaN,0.999903066167604,NaN,0.999446388872357,0.999977634809455,NaN,0.999964641515576,0.999701475054902,0.999844254072693,0.999749339592239,0.999535090609224,NaN,0.999928547823792,0.999901717258717,NaN,0.999900318479556,NaN,0.999972085275928,0.999810228397223,NaN,0.999967757608281,0.999995260301698,0.999931849733758,0.999503467185334,0.999902564313072,0.999957499521532,NaN,NaN
9.53872765226033e-06,6.33014644748584e-06,NaN,NaN,NaN,NaN,1.78003368001213e-05,NaN,NaN,0.000177858055701194,NaN,NaN,3.91661561559493e-06,8.43701305782242e-05,NaN,9.13900451812901e-05,NaN,9.76979445493614e-05,3.36059299664028e-05,NaN,3.23359710252139e-05,NaN,NaN,NaN,NaN,NaN,3.3415785786478e-05,3.03625075625804e-05,NaN,0.000169189801205257,1.41947177113363e-05,NaN,NaN,7.75322615299978e-05,7.81552250334779e-05,NaN,NaN,NaN,NaN,0.000164174349375468,NaN,NaN,0.00127829114895027,NaN,NaN,3.64942855619979e-05,0.000819414806198947,NaN,0.000920661142690277,NaN,0.00122816342610358,0.000364520085773448,NaN,0.00019396915770703,NaN,NaN,NaN,NaN,NaN,0.000468959210728548,0.000306881145157785,NaN,0.00162657066418289,0.000112707749912644,NaN,NaN,0.999912929010818,0.999915514628519,NaN,NaN,NaN,NaN,0.999818025313824,NaN,NaN,0.998543850795348,NaN,NaN,0.999959589098822,0.999096215063223,NaN,0.998987948812128,NaN,0.998674138629347,0.99960187398426,NaN,0.999773694871268,NaN,NaN,NaN,NaN,NaN,0.999497625003485,0.99966275634728,NaN,0.998204239534612,0.999873097532376,NaN,NaN
NaN,9.61629339484343e-06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.67171653563542e-06,4.10701266967167e-06,NaN,6.72595692694996e-05,NaN,4.46541764987659e-05,0.00023566082778845,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.14073059008102e-05,NaN,NaN,0.000135905916235731,3.98739152129268e-05,NaN,NaN,NaN,9.26259281870851e-05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.70373257723743e-05,4.78172999527535e-05,NaN,0.000364239542343695,NaN,0.000849881686312676,0.00110189621006447,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000210988490150442,NaN,NaN,0.000705280663971867,0.000245399513130311,NaN,NaN,NaN,0.999897757778418,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.999938290957692,0.999948075687377,NaN,0.999568500888387,NaN,0.999105464137188,0.998662442962147,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.999767604203949,NaN,NaN,0.999158813419793,0.999714726571657,NaN,NaN
NaN,0.000263332224867306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000112041461936885,NaN,NaN,0.000509136544780852,NaN,NaN,0.000305208484886465,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00321228970905605,NaN,NaN,NaN,0.000161726156542599,NaN,NaN,NaN,0.00258910176942338,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000783013222214177,NaN,NaN,0.00317594433903845,NaN,NaN,0.00164153845377659,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0193474241503074,NaN,NaN,NaN,0.000944058304724697,NaN,NaN,NaN,0.997147566005709,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.999104945315849,NaN,NaN,0.996314919116181,NaN,NaN,0.998053253061337,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.977440286140636,NaN,NaN,NaN,0.998894215538733,NaN,NaN
NaN,0.000199572852827855,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00217324774917537,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.997627179397997,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,0.000398442789385868,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00496705499579049,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.994634502214824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,0.000859675255026112,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00711702936870259,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.992023295376271,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,0.00167135713837097,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0127812136824822,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.985547429179147,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
