model_m1_b1,model_m1_b2,model_m1_b3,model_m1_b4,model_m1_b5,model_m1_b6,model_m1_b7,model_m1_b8,model_m1_b9,model_m1_b10,model_m1_b11,model_m1_b12,model_m1_b13,model_m1_b14,model_m1_b15,model_m1_b16,model_m1_b17,model_m1_b18,model_m1_b19,model_m1_b20,model_m2_b1,model_m2_b2,model_m2_b3,model_m2_b4,model_m2_b5,model_m2_b6,model_m2_b7,model_m2_b8,model_m2_b9,model_m2_b10,model_m2_b11,model_m2_b12,model_m2_b13,model_m2_b14,model_m2_b15,model_m2_b16,model_m2_b17,model_m2_b18,model_m2_b19,model_m2_b20,model_m3_b1,model_m3_b2,model_m3_b3,model_m3_b4,model_m3_b5,model_m3_b6,model_m3_b7,model_m3_b8,model_m3_b9,model_m3_b10,model_m3_b11,model_m3_b12,model_m3_b13,model_m3_b14,model_m3_b15,model_m3_b16,model_m3_b17,model_m3_b18,model_m3_b19,model_m3_b20,model_m4_b1,model_m4_b2,model_m4_b3,model_m4_b4,model_m4_b5,model_m4_b6,model_m4_b7,model_m4_b8,model_m4_b9,model_m4_b10,model_m4_b11,model_m4_b12,model_m4_b13,model_m4_b14,model_m4_b15,model_m4_b16,model_m4_b17,model_m4_b18,model_m4_b19,model_m4_b20
0.632007957718501,0.588291939120938,0.589377057442293,0.700745659531357,0.687006756230449,0.676826391263715,0.583379311814548,0.749904349199951,0.710202459366651,0.622943644224889,0.650065824206695,0.637431634120549,0.744847447969168,0.587063931005329,0.720385839135121,0.64166183805118,0.591435010174693,0.652281356013216,0.701292567214757,0.646833726942287,0.578447995764791,0.568171983043158,0.539733111597427,0.635754674991765,0.615327229630779,0.554914322334455,0.537059415341553,0.564538121176455,0.619872970087591,0.565652345323973,0.54143973632612,0.57280490506395,0.59792558291732,0.547673955736111,0.544219344598878,0.549084720853137,0.55089361750507,0.579187741728029,0.55937278763493,0.613255613215188,0.526414993088276,0.552038443925918,0.506871323790311,0.583522646473694,0.5154465328251,0.665983058935002,0.569243844715064,0.559275301256284,0.537236089554856,0.561478257403722,0.603068582548126,0.519459110725125,0.515794936558685,0.575116097581659,0.513628807979854,0.515413260755592,0.515200113707251,0.600554408067464,0.496653035639967,0.560142057653524,0.521071886387963,0.587280424807434,0.504682920236087,0.506977308813134,0.511308877607345,0.566700970447529,0.56008012181184,0.523517424618798,0.516446068774482,0.539628834249365,0.516998111371199,0.492982210315995,0.520076015076817,0.52854154558732,0.502035776921815,0.519871716418127,0.566199535616097,0.544267681544389,0.53849810122598,0.5208083333383
0.661236832880451,0.70557338676055,0.665199358818657,0.533815131954304,0.682086946217212,0.777433904636434,0.558158740302689,0.616959426590237,0.806349380350037,0.74874984946573,0.646607504549191,0.724017655414992,0.700775071745426,0.786023813918333,0.681794413490877,0.737632828557883,0.721392733808555,0.679691471748655,0.598427146321026,0.641615808741823,0.596321118821105,0.612052462735566,0.547992595327344,0.522059430818638,0.570495530836867,0.555213604554751,0.529225984679709,0.554257951551697,0.517029634216204,0.560719603290775,0.591825568387316,0.553134544273348,0.572119355431864,0.580236446786944,0.581639667154964,0.660450226998923,0.582764015612827,0.592036726810625,0.549941808578997,0.541660397146414,0.52844068885699,0.608876237480123,0.543664676153573,0.519451807064885,0.570128037118759,0.527666718706924,0.50394351229423,0.556663084971779,0.50976991719507,0.55135122837398,0.529045793321432,0.532743148286155,0.557038550075457,0.507497464139744,0.511568265638573,0.53602920262654,0.569405711422083,0.530432322284154,0.50464554883252,0.56382330910901,0.538096328445053,0.624224728739275,0.58523845508132,0.51202508207026,0.655835258753189,0.498528930209829,0.511326689205624,0.686070703021203,0.572286729938495,0.557077668508847,0.521615795310609,0.522954981700466,0.570735478123237,0.518651631203199,0.508816831911572,0.540279543548369,0.554474822449754,0.557012050692748,0.506134050361387,0.575138184352659
0.580434955017933,0.62168531402757,0.741203705656803,0.568559325289755,0.559027659152906,0.663567286511534,0.672293853830359,0.590048052611506,0.636416364673055,0.655316016620185,0.583584212944237,0.631471294587624,0.583775632109847,0.648049022125935,0.645817912965779,0.628003069875722,0.67136628276207,0.808914357984105,0.673742213570191,0.768004781408791,0.537151843387985,0.601690713639006,0.562103136301196,0.524058320645012,0.523221492019031,0.591835253102376,0.565179663507069,0.563189213799454,0.556882312272932,0.53115946993973,0.575203532985541,0.572524397270729,0.547050607492955,0.581185643821559,0.579870763237179,0.574612741563761,0.526837128552646,0.548253435310055,0.558048694422339,0.54465647526848,0.567037618294632,0.554286110871751,0.531205266836393,0.513176881355455,0.552670852826208,0.582044246830159,0.512204731224829,0.501930450534235,0.524211988829468,0.527250100070988,0.542890920600267,0.500830242627019,0.584837175149081,0.522356068085777,0.510962750363871,0.517839788454621,0.640388856187756,0.499276204506842,0.634172982102539,0.530624886491456,0.503988431682579,0.568768404352548,0.500289100096508,0.541341167590403,0.55117497630818,0.575765922683476,0.497922633040793,0.524427331804917,0.592101990819399,0.564449012156467,0.540384714773598,0.506035749845027,0.554688044923319,0.522363274881987,0.513216064970523,0.535610318332243,0.60437557385441,0.516650828078185,0.558048694422339,0.623238885232742
0.67294478216809,0.660871931057881,0.770111065612526,0.714068238720854,0.715120639140222,0.73916751042864,0.727930159635241,0.718761616806243,0.679957501668307,0.68801759555423,0.728509662696641,0.717457686229676,0.676845306554901,0.727234486639301,0.6590318430458,0.719487418186972,0.744453640771347,0.647467977367066,0.618420694071824,0.711835413641679,0.605412405322098,0.572413952947037,0.540788348125141,0.561742163978636,0.549953851841294,0.559532941188352,0.545366520029821,0.548014435166322,0.527334159379161,0.618793526543669,0.570118741755331,0.55795620068047,0.607688373644276,0.558760070414038,0.571192761716029,0.593992492255259,0.578270001514798,0.577672111959972,0.569509439013441,0.584246146779547,0.562279831371499,0.552088355813075,0.508743887714951,0.589901901382714,0.516771160288734,0.618608949314793,0.51710739500375,0.602260487521629,0.491470166925054,0.507403953760847,0.50803599215744,0.668085326057165,0.535081968110917,0.493103186342746,0.566554220493551,0.521284295851499,0.513205310729838,0.570874267293754,0.589545869389304,0.506696564254601,0.56420581536433,0.624282403728613,0.627338589456462,0.587780702519331,0.503443231936894,0.525440361553912,0.537808288949121,0.519844986145214,0.479911640397959,0.522803854089759,0.51227759449554,0.581756621398721,0.516422364210878,0.50856741588108,0.531171171076549,0.50899965775665,0.502871121582292,0.546204585190655,0.566942081229241,0.505122373309374
0.68767736857116,0.602470012179909,0.732391253033899,0.604327921741705,0.589696009114555,0.634404853490551,0.625200656575999,0.661674329044611,0.72040519363391,0.828991838228157,0.723473354564772,0.77369733275771,0.733911118027766,0.801390901884782,0.640729177944522,0.594305025574289,0.581735676795123,0.601845061611988,0.708489935401358,0.639971503699955,0.586914153566778,0.549960672382962,0.575902701170363,0.554535923845291,0.554907327375278,0.573018111050575,0.56944927791556,0.546067716808626,0.554341945349274,0.581658659210446,0.596591679936842,0.543656145323319,0.65037687208456,0.557087007274172,0.53560063354823,0.55234959340386,0.54290986485113,0.559765904470457,0.555099749992375,0.569426395062899,0.519338936322456,0.587909264956954,0.51704525987865,0.494984778929348,0.54157141724665,0.606424661065028,0.578875487966917,0.500945431441868,0.570056298063797,0.5037082862624,0.508414909756768,0.578080737675212,0.557042127917546,0.51109407073621,0.602506010946587,0.56000403886793,0.542158962225242,0.503198256555044,0.505148759044469,0.521632674692943,0.546871430871544,0.581281728008048,0.511524504401797,0.510699101664276,0.56667256961201,0.581188228472133,0.588353457638959,0.507611635495031,0.588919524666025,0.537174670061456,0.62405947097323,0.545895798722914,0.545007675453888,0.515791825493954,0.601935485327822,0.522296807247391,0.557949319864698,0.506650644974618,0.515192833112801,0.508561645487704
0.674005363063666,0.640517605930181,0.606088794886255,0.639463315156022,0.739508902805061,0.676527467891264,0.613752681195561,0.6714936522549,0.638112125465159,0.809848987482277,0.810087916993784,0.589566124845414,0.708433689766162,0.639208453172792,0.691325630473983,0.786108592617796,0.793168435387566,0.680140271825683,0.738359600347433,0.63102949989652,0.604082246204405,0.574272801313903,0.548840941070532,0.611491636273994,0.559461710306064,0.605798022267052,0.557959411950577,0.563748152436218,0.531654598477573,0.587403584127414,0.539402540185668,0.535082518915999,0.561032963896463,0.594752089698252,0.549230187208362,0.545852420876944,0.544726929447109,0.564086685957384,0.543286608697432,0.556634364122401,0.578461916664811,0.505489813291652,0.525160912537997,0.567978994614458,0.625550588046708,0.523809185475043,0.593520535887176,0.57056028397298,0.557252951909127,0.506063372507943,0.511172950277085,0.509055041962854,0.523548416656767,0.531518710347293,0.511316752805083,0.569956916906132,0.505935468800431,0.509374997868523,0.573702441868765,0.565135452192054,0.560406067255047,0.500376975079155,0.540138611760158,0.534684323305138,0.595844935885819,0.549959498369394,0.54925249394927,0.588616993358347,0.509751895617818,0.516687610840175,0.477660445969155,0.565134718820697,0.500044567911092,0.523468383610282,0.486536214012951,0.542256529808692,0.506651610914526,0.51578096479049,0.538737281390126,0.686490401160629
0.726533450358493,0.725002382170432,0.702951288289858,0.654896502013587,0.780831119434116,0.780887402075742,0.697750045775463,0.715678981540944,0.812748105490867,0.679696954595926,0.711923269577971,0.62681481355349,0.726167914870901,0.615400264268934,0.816222850520143,0.638395313042099,0.692565351626515,0.726675918687849,0.686748128370542,0.691592248713284,0.552183079435345,0.536791613640632,0.582910280314028,0.556048269492728,0.555974467687383,0.558630566620308,0.614838211168732,0.547907252694634,0.56981204598865,0.610046895428976,0.557098170697381,0.581476100984832,0.560949139785205,0.566955420414304,0.549874154563519,0.570851871221305,0.604732869398728,0.554440638416953,0.56537905123482,0.608388075498196,0.51962711333781,0.524936752825692,0.609083249088802,0.510223180146935,0.525567612994392,0.501623800279558,0.520271792713784,0.558496603035949,0.52959491722604,0.495891007335659,0.532279062808076,0.62631955302158,0.519118279698962,0.498446621630747,0.540767170658261,0.605363992022785,0.59081694253581,0.490596305285814,0.526336796860294,0.627508657713442,0.506843615276688,0.510691623465127,0.680145170828601,0.540643145122535,0.509963854779138,0.524317379210052,0.568022691698161,0.612481401449535,0.519171522686399,0.511785944154638,0.467089833696558,0.594182240250695,0.522432249043491,0.525498697414738,0.502213065951985,0.55135891460202,0.610762741744122,0.508679083701778,0.536264797470215,0.635114761589632
0.810345507035589,0.656900245751117,0.596764736985481,0.700514913388462,0.622254815778457,0.763376208655878,0.619082269776127,0.724285048108787,0.642985589437209,0.74658115580557,0.64660592834723,0.699718465202747,0.714612536896407,0.682294391387354,0.838222542261435,0.662307211598629,0.619420513297066,0.626431116202363,0.572553234940067,0.6237510777834,0.557853265383286,0.505719179978438,0.547665739463016,0.552091277237736,0.588541036463865,0.543113666431178,0.568789684773252,0.540549165673,0.588062465243776,0.564499884010914,0.550157226019527,0.54637028420696,0.562315896902775,0.561278846385601,0.555040579638337,0.605437379541764,0.527604701733812,0.578485641932604,0.523920747852673,0.57066808094025,0.571610714039077,0.50983277319467,0.516589327613393,0.515638123111295,0.60282047917647,0.519300749359816,0.575908592415505,0.501796157430682,0.585557754080203,0.525929238353535,0.533459490734252,0.516297149354676,0.506835983872129,0.60561564636653,0.526340593109011,0.549063621913004,0.632465662554394,0.577634802056679,0.513719972293309,0.505294360205626,0.502903577385109,0.464035318512185,0.495126719550402,0.509287939140481,0.538953730875757,0.493064264558611,0.552698998961124,0.489295644374813,0.58309945044723,0.509125430561815,0.560492936787444,0.557053550558239,0.521684147147638,0.517264611678273,0.535593036418502,0.534479385708491,0.476349039587571,0.540684649848876,0.513216893197114,0.514549863271566
0.574371990769976,0.682886384778887,0.592570965062791,0.734328257986285,0.684905025481512,0.63506689706476,0.590842489030238,0.744675874005192,0.651949752038262,0.648037673230624,0.645792538035948,0.633851860610332,0.667000173021551,0.689075947355107,0.674250373489983,0.636365796690903,0.652930565194942,0.641187189757539,0.7279989214127,0.585714319212523,0.533070896402221,0.61285213125361,0.562189796457566,0.550024822198287,0.55024306667925,0.589754008357571,0.540449013893035,0.55848417892671,0.569286106217066,0.610017350256794,0.574780687789907,0.575067666974042,0.558894777036906,0.542101740125899,0.612128417279302,0.581969173568257,0.589300751162994,0.588769669158863,0.592408917390424,0.555984723933787,0.511306883077407,0.518059950390262,0.516180266649969,0.535235188814073,0.585415425205516,0.538877662757301,0.537126427021206,0.575742077827646,0.512750029009138,0.534680628285425,0.575212045625893,0.517311494326179,0.672685174645769,0.575513749499187,0.514728465723639,0.506455699048892,0.511319096059626,0.52639118154914,0.51920663351635,0.554370385377911,0.498439081677051,0.510557114417626,0.524597027346985,0.580129461223707,0.613851973921843,0.52726025258488,0.514322164138726,0.56228150809829,0.541817539455216,0.553443911170112,0.585955732003079,0.504240626330771,0.529177833906775,0.499222748519288,0.523946073360772,0.512344577730256,0.508311349673651,0.526956706806906,0.514297905112526,0.539190695136289
0.667453446425212,0.676858300978555,0.680635183707394,0.644320916218015,0.677497192994027,0.591050465490543,0.654755638594777,0.756894301771751,0.635418981772284,0.619238366225357,0.587346155588793,0.599013564204109,0.68229217059445,0.703400320465796,0.575993809354103,0.625979959623698,0.741360079419045,0.579964694015972,0.667786520460912,0.732616696098908,0.603838662109775,0.59833306075982,0.559346252960817,0.576302900555952,0.600637120529215,0.554436550351708,0.545677387239922,0.542830279380029,0.576356607905054,0.575692736276701,0.545341885918991,0.534903867066839,0.545324301814135,0.570768514974006,0.530449677083789,0.56870505742705,0.56243353565543,0.530223405034109,0.552545460174965,0.570612183037941,0.509211565883454,0.529696318347032,0.515851869968098,0.545395527066302,0.514199893122022,0.52543754161925,0.601013825863123,0.551127346626591,0.532633462677019,0.618390354872859,0.558697394713952,0.523969953197354,0.508244681852015,0.517347482914052,0.554243962600056,0.518086105228533,0.607147738418169,0.54795397034658,0.506456473204355,0.60567501351408,0.553301602095712,0.548491642915239,0.521700027004796,0.593073182520523,0.50912042885822,0.507745579950105,0.489995836758297,0.58482527696649,0.506960581722776,0.579657431099567,0.535799326503727,0.520781987274765,0.519230506915556,0.532330496124291,0.5169659521412,0.511540591710326,0.62915139923557,0.559013764523516,0.497272048294093,0.581026542018875
0.745351579618185,0.779480817223102,0.719265569705656,0.762949180526102,0.709938711053099,0.560800869894441,0.703746235591457,0.62619906620624,0.707237795212681,0.635717850558362,0.667731285592862,0.682205418867922,0.81670678069884,0.642670214666008,0.793740512249366,0.600938094917926,0.620409389827986,0.740775951337204,0.647132982665889,0.79230544772872,0.549346674827525,0.552160014430755,0.640246054524661,0.54206755443076,0.591885405138028,0.532682807395375,0.537753187215227,0.568784037605455,0.606145174155203,0.582048527381501,0.607307541360375,0.568948913223031,0.549029656784101,0.536826668114304,0.537656332545291,0.555814357589294,0.5400942801752,0.563910102853115,0.586769418311431,0.561669931008561,0.558812701729399,0.4787298411695,0.52057838881056,0.676322223947159,0.513685405194957,0.499068904850063,0.593026646748402,0.511247634826821,0.58817540464559,0.51796597868214,0.541987878335179,0.498152500047441,0.483217791969348,0.503497303443318,0.499996607839097,0.52044739116148,0.559993814943073,0.537226422656405,0.544547196546266,0.509906515993163,0.598969216137888,0.491410508846153,0.562417277018789,0.522603297777729,0.579703200326015,0.504144858436491,0.541172360292367,0.516164159714879,0.569140609410326,0.612121999788398,0.552059609857134,0.535773817433372,0.505914193862893,0.499996440410255,0.50228437789313,0.54069076975292,0.595751843099449,0.502321604296109,0.490038788372932,0.605537398490053
0.77529048893921,0.640340310995385,0.602476292679067,0.624702716611012,0.831756129698437,0.590559963706902,0.685552271826362,0.657262497231764,0.647351235930351,0.600770284174038,0.800619562657593,0.608562253616772,0.694800782872272,0.732012912017486,0.639694171238641,0.585642596874572,0.73769112180462,0.635386780346607,0.688356292577675,0.700679293565778,0.575003854862593,0.579067589634888,0.55006340061145,0.536367857490957,0.587460254689888,0.553981908138101,0.552478739825917,0.592938694339345,0.590297873643307,0.560187462808579,0.552265512352139,0.574357473315891,0.610184414791492,0.554859882419134,0.576089926997893,0.555493846874027,0.63551885910333,0.568688598567899,0.615964467292491,0.54656570763168,0.50745558781643,0.520130369289747,0.565348611100889,0.534729149511733,0.559871864769166,0.546461074631265,0.561996120323547,0.506802246075883,0.621526521015121,0.514989064444804,0.491707705849879,0.524610062151813,0.636240695674741,0.637987000465224,0.51095694132054,0.543215854076895,0.512700116716122,0.501884231638953,0.506812574474291,0.52507430259223,0.515857456854326,0.512763615459259,0.577744592982032,0.580188286732342,0.559140585858126,0.586811449653623,0.556519865213793,0.550181114818147,0.59818268001169,0.568924236849229,0.520188785969361,0.503115009497904,0.670278573159928,0.610148675168511,0.52691774705348,0.576262408246361,0.508393429325094,0.497794867127374,0.552437938653506,0.607453041116875
0.650846120584481,0.780617544138463,0.750539780738511,0.638848790563619,0.615038694423504,0.631556848548733,0.734984790850523,0.593182901417781,0.687687041715716,0.678517736489161,0.626810545501358,0.630059666166779,0.677391829653099,0.676690181757518,0.676592468781121,0.58841289983307,0.704844540840115,0.699904274790442,0.622752934529352,0.811818052483115,0.583218759304053,0.535129062801,0.584381830767375,0.580152047199694,0.55511659314551,0.563691754980444,0.54801669383297,0.536653089429321,0.60491102925231,0.574401882630182,0.577569088460324,0.560264130309115,0.599304212683088,0.588070997870415,0.559521562588344,0.553439475448589,0.549341450576564,0.556754954602099,0.582969120590175,0.523202531815261,0.517710763999497,0.533740614377657,0.52240556853495,0.507837086518421,0.572745471905232,0.568880081051136,0.494491716864011,0.49792352693492,0.518230400954093,0.581641982155377,0.539845652293658,0.604028174645264,0.647935747010509,0.522685188247375,0.507644833026984,0.499670827834859,0.51056013142488,0.494026261994004,0.579088286903386,0.481382820484291,0.523331542006674,0.523771210750439,0.510750772736688,0.512496123544181,0.58895436682182,0.528527719472663,0.51097039307793,0.521870264942496,0.528133611140835,0.517702295082157,0.495797331409201,0.555820037056792,0.591715749019388,0.52800044580423,0.499072707239852,0.541584472190369,0.55798594189828,0.511906445792902,0.529019248604504,0.484248817407387
0.655894017872112,0.771322319476901,0.77560769093779,0.726332032420269,0.701143522820644,0.64120420062219,0.681685959705476,0.706169643895956,0.766260442316235,0.705763163438644,0.771447354473808,0.721300656788673,0.640137660038901,0.745289296056252,0.617403754527315,0.613228410066516,0.714013623655806,0.751027824563359,0.590711825154547,0.591549896978736,0.580159608950129,0.538771029555739,0.565325812414904,0.567998769442816,0.584978169494016,0.577767898851189,0.564170971904711,0.557323119730023,0.54790031278705,0.557122265405639,0.583612941157802,0.552971989841819,0.580476864413875,0.527812102733697,0.553238340985245,0.559558442717989,0.538938927037124,0.547101926162036,0.539363908694474,0.541989868229508,0.555952636736092,0.510152189069254,0.504188242785015,0.525877859543367,0.506454006588821,0.497421615406338,0.524338501618506,0.501573145206848,0.515716997652225,0.496884387168362,0.521899866148381,0.5198082135133,0.617078224187867,0.513268459294741,0.565662135241552,0.504558244858193,0.494656087336649,0.538300111188152,0.509420490485955,0.523499809364759,0.588077487247593,0.543805255362399,0.521387168457579,0.562477052939537,0.520324238829364,0.51121095970004,0.558029438253196,0.498052767952934,0.53820149696461,0.493760518299642,0.519451433782148,0.534841827283793,0.575235323558877,0.483294647636587,0.578600814755902,0.510089294419138,0.490115246128602,0.58562887023424,0.508267126772237,0.504597633276822
